tweet_id,tweet,sarcastic,rephrase,dialect
2473,"""ليون و واكا شكلهم عادي ساتوري يمكن تكون شخصيته رهيبة :thinking_face:اما غوتشي شكله بثرررررر HTTPURL",1,,egypt
2068,"""@USER جريمه عظمى نفذها حلف الناتو بخيانه الليبيين""",1,,msa
3943,يآجعل دربكَ تسآهيل والفُوز فآلك  النصر الشباب  نصراوي لاتكلمني,0,,gulf
3463,حسام البدري بياخد ٨٠٠ الف في الشهر بيلعب ٥ ماتشات في السنة بيتعادل منهم ٤ يعني النقطة واقفة علينا بمليون ونص,1,مدرب فاشل وبياخد فلوس كتير عالفاضي,nile
1860, مين اللي انا عنها حكيت ماتقولي يالله ياريت انا اموت انا ناقص اقولك انا :anxious_face_with_sweat::sparkles::two_hearts: لو اقولك  اليسا ,0,,nile
3236,أسلوب النعامة في النقاش غير إنه غبي هو أسلوب حيواني في الأساس داروين كان هيهيص معانا اليومين دول,1,,egypt
1169,"""@USER @USER مو موضوع لحيه رونالدو كشكل ناعم مرا كنه بنوته الغريب ريكي مارتن اعلن خطوبته من هذا السوري HTTPURL",1,,levant
1663,هههههههههههه ده إحنا قدامنا شوية أيــام رهــــــريــــــــــــط و هـــري علي الـخــروف #هشام_جنينه . وها نـسـمـع مـأمــأة أوريجنال أصلي   و هشام جنينة جــاب ورا,1,,msa
4204,"""بعد قطع إمدادات النفط عن سيسي مصر بدأيلعب لعبه قذره مع أسياده في السعوديه""",1,,egypt
1295,"""@USER كملي ،، وتاخدي مصروف وتلعبي مع الصغار وتجمعي صور بوكيمون هههههه""",1,,egypt
1333,اكبر فوائد الانقلاب مصر الاخير عالميا فى مستوى المعيشة وفى التعليم الاساسي وبكرة تشوفو مصر,1,,egypt
3252,"""#جبهه_شعب_مصر هذه ماكانت مناظرة  تلك كانت مسخرررررررهنيران صديقه وقنابل عتيقةوناس بتموت من ظلمات داعش صناعتكم… HTTPURL",1,,msa
2740,شهداء أسيوط فى جنة الخلد لن يضيع حقكم و لن نرهب من القتلة و الإرهابيينو يوم الحساب لقريب,0,,msa
2021,لأول مرة الصين ناس ملاح صنعو المرض و اللقاح,1,الصين هوما سبب المرض و مع التالي صنعو اللقاح باش يربحو الدراهم,magreb
4815,"""@USER ذكروني بغاندالف في سلسلة افلام هاري بوتر هولاء الدلوخ:face_with_tears_of_joy::face_with_tears_of_joy:""",1,,msa
1408,إوعي تفرطي في الدورارات اللي معاكيعشان نهضة خيرت الشاطر العظيمة هتمرمط الجنيه وملايين الدورارات هتأمن مستقبلك,1,,egypt
125,اعظم نادى فى الكون  الاهلى,0,,nile
1289,يا جمال صوتها دى ام كلثوم زمنها,1,صوتها جميل جدا,nile
2674,"""مارأي المرتزقه واعوان ال سعود الكلاب بعد اعترافهم بقصف العزاء؟ وكيف تبنت داعش التفجير قبل اعتراف السعوديه؟ برأيكم… HTTPURL",1,,msa
3614, | بحرية الاحتلال تهاجم مراكب الصيادين قبالة بحر  غزة ولا زالت  حماس تلاحق المجاهدين وتعقل السلفيين.. حماس تعتقل السلفيين ,0,,msa
4046,"#الميزانية_التريليونية وما يهم الدواب إن غلا سعر الشعير أو انخفض , أهم شيﺀ الامن والامان  ",1,,msa
3198,"""@USER مشكلة الارجنتين انها تختار مدربين مشّي حالك.الفريق يتأثر بغياب ميسي لان الفريق اصلا بدون مدرب.""",1,,egypt
3398,نِساء بابل كنّ يسحرن الرّجل بالعيون فقط ونِساء اليوم يسحرن الرّجل بجسد كامل   ..,1,,msa
2595,"""RT @USER من يتطوع ويبلغ مجلس الأمن ان البوذيين المتطرفين يمارسون الارهاب حاليا ضد القطط في اركانفدمها اهم من المسلمين لديهم…""",1,,msa
3460,"""@USER ما لو الكلب قفل الرابعة كنا كسبنا بس كان فيدرر عظيم فعلا الماتش ده :face_with_tears_of_joy:""",1,,egypt
2449,ماهو المواطن العربيه مفعول به - والفاعل ضمير مستتر تقديره هم - وفي إعراب آخر - الفاعل ضمير بلا ضمير  ,1,,msa
3896,أنا مشوفتش المسلسل أساسا بس لما بشوف البوستات بفرح أن في حد أغبى منى :grinning_face_with_sweat::red_heart:,0,,nile
32,"""حزب الاصلاح ينقل صورة خاطئة عن إذاعة #عدن  المستقبل ويقول انها تابعة لحزب الله كذبتم ولم يصدقكم احد ياحريم السلطان نحن اشرف منكم ياخونه""",1,,msa
3194,ياخى الفجيكات دول يتحبوا من غير مقدمات كده :)  نوبة,0,,nile
3057,"الانقلاب يجمع عددا من الفاسدين ليقدمهم لاشتون على انهم المفاوضون من جماعة الاخوان, فضائحهم لم ولن تنتهى",1,,msa
1649,"""@USER @USER لو متزوجه من رمضان كرشتها بالصورة كانها بالتاسع سلامات:face_with_tears_of_joy:انا يجي من بنقال:grinning_squinting_face::person_wearing_turban_medium_skin_tone:""",1,,egypt
2310,البحرين صادقين و هم في أخبارهم يجيبون درجات الحراراه للمدن حقتهم كلها ٣٩ ما فرقت اصلا كلكم على بعضكم ١٠ كيلو ف ١٠ كيلو !!,1,,msa
2800,ليبيا: لا يمكن مساواة اتفاقيتنا مع تركيا بدعم مرتزقة حفتر HTTPURL,1,,msa
1347,"""هو اسطورته ريكي مارتن _وكريستيانوويجيك واحد يقول شعار ريال مدريد قد يتلطخ بالطين والدماء ولكنه لن يلطخ في العار… HTTPURL",1,,msa
1893, لما غيرت نظارتي خليتها دائرية كان كل البيت يتطنز علي وصرت هاري بوتر وكل شي والحين كل شوي جاي عندي احد يجربها بيشترون مثلها ,0,,gulf
5000,"""RT @USER الشيخ عبدالعزيز الطريفي :عبدالفتاح السيسي ظالم مجرم مستبدانقلابه لم يكن سياسياً بين طرفينبل هي حربٌ على الإسلامHTTPURL",1,,msa
3188,واي حد يقول إن نسبة العاطلين في اليمن مرتفعه.كمان كذاب.ولو شفتوا احصائيه قولولنا واحنا نخليهم يمسحوها .احنا ورانا حاجه! #يمن  ,1,,msa
2221,_ #_ #اكتوبر #الاخوان_جماعة_ارهابية خرائر الاخوان,1,,egypt
3437,الشحات له نص البلد يا بلد,1,الشحات بياخد من كل الناس يعني معاه اكتر منهم,nile
1753,هذا العبد حاط روحو ما يخراش,1,هذا الإنسان متكبر كثيرا,magreb
2371,@USER على إساس هيلاري كلنتون من شعب الله المختار كلهم كل واحد ألعن من الثاني,1,,levant
602,لازلت معترضا على تشكيل الجمعية التأسيسية لانه يجعل دستور مصر في يد اغلبية تنتمي الى الاسلام السياسي الدستور يجب ان يمثل المصريين جميعا,0,,msa
830,ماشاء الله عليكوا بتقنعونا كل مدى ان اللقاحات زي عدمها شابوه بجد,1,مفيش مصداقية فى فعالية اللقاحات,nile
4158,زوجة  ابراهيم حسن ل  ٩٠ دقيقة سائق شركة  اوبر تعدي على ابني بمطواه طالبا منه الموبايل فرفض مما ادي الي جروح قطعيه في جسده,0,,msa
4715,بقينا فى زمن النسكافيه هو الحاجه الوحيده اللى بوش واحد,1,يعنى احنا فى زمن البشر فيه بكذا وش,nile
5039,@USER منتخبهم فقاعة صابون بدون ميسي,1,,msa
2315,واحد حاطط فيديو عن تدهور اللغة العربية وكاتب تعليق: اللغة العربية انحضرت! هي انحدرت عشان بتكتب الفعل بالضاد مش بالدال!!  ,1,,msa
3190,رابح صقر يُغني ويقول : هذي بحرين المحبة مملكة عمري وروحي..!! طيب والمملكة مملكة عمر وروح مدير أعمالك ؟ #بوح #كذب  ,1,,egypt
3160,"""اجل اهزوجه ميسي الكلب القم ياكلب انت وياه""",1,,gulf
18,السياسيون مثل حفاضات الأطفال يجب تغييرهم باستمرار ولنفس الأسباب,1,السياسيون لا يجب أن يستمرون ف السلطة,msa
3021,"""ال سعود يهود العرب.سبب كل مشاكل العرب والمسلمين.علماؤهم .لايفتون بقتال اليهود  #Christmas #الهرمل #الامارات #العدليه HTTPURL",1,,msa
2092,ما فيه إمكانيه تقربون المذيع والمذيعه بالأخبار اكثر من بعض!! مرره بعيدين بشكل يشتت الانتباه  ,1,,gulf
2234,"""الله يعجل بزوال آل سعود #ليفربول #حياتي_هتكمل_ب #زاك_والنازي #الستات_مايعرفوش_يكدبوا #البورصه #عمرو_اديب #وادي_دجله HTTPURL",1,,msa
934,سؤال هل كرونا بتزيد وقت دخول المدارس ولماذا لم تزيد وقت مهرجانات في ساحل الشمالي والمصايف,0,,nile
4976,شوفوا حق سعوده شخص كذاب وهذا رده بالخاص لما قفطته HTTPURL,1,,gulf
2510,"""@USER @USER وقت الشدة في ظنتي الجيش المصري حيوقف مع السعودية ماراح يتبعو سيسي ولا غيروا عشان كذا لعاد يوزعو فلوس خلاص كفاية""",1,,egypt
1678,الامن بيعرف ينظم حفلات المطربين اللي بالالف اشمعني المباريات يعني,0,,nile
2824,الاختبار كله مصدع قاعد اتشوز نص الاجوبة مدري وش حطيتها ماث وانقلش لول,1,,msa
2726,"""RT @USER ""احلم دوما أن اكون "" :person_light_skin_tone_blond_hair:""الأفضل بين الجميع "" :woman_medium-light_skin_tone:"" لذا اجمع البوكيمون "" :person_light_skin_tone_blond_hair:"" سلاحي المنيع "" :woman_medium-light_skin_tone:""بوكيمون سأجمعها الان "" :woman_medium-light_skin_tone::person_light_skin_tone_blond_hair:…""",0,,msa
